url,pid,abstract
11467702,https://pubmed.ncbi.nlm.nih.gov/11467702/,"OBJECTIVES: To assess the number of major surgical procedures in gynaecology over a period of eight years in The Netherlands and to detect possible trends. Relevance of the trends and the possible impact on surgical skills and on innovative ability are discussed.
DESIGN: Observational study.
SETTING: Hospital care in The Netherlands.
SAMPLE: Data from a national hospital discharge database, from all 119 hospitals in The Netherlands.
METHODS: When a patient is discharged from the hospital. data on the diagnosis and treatment are registered by local medical officers and administrators. Registration of surgical procedures is based on the International Classification of Procedures in Medicine (ICPM, WHO 1978), the so-called WCC-standard. All hospitals but one (a cancer centre) in The Netherlands participate in this registration, resulting in 99.3% of all admissions. Data on gynaccological manpower were obtained from the Dutch College of Obstetricians and Gynaecologists. In order to standardise the frequency numbers per 1,000 women, yearly data of the female population according to age were obtained from the Central Office for Population Statistics.
RESULTS: The female population aged 20 years of age and older increased 3% between 1991 and 1998, from 5.8 million to 6.0 million. In the same period the number of gynaecologists grew from 604 to 625, also an increase of 3%. The total number of hysterectomies dropped from 21,433 in 1991 to 16,320 (-24 %) in 1998 (chi2 for trend 1,245.1. P < 0.001) Surgery of the uterine cavity, either performed hysteroscopically or blind, increased from 311 to 1,958 (+ 625%) cases per year (chi2 for trend 2,459.2, P < 0.001). No trend has been detected in the numbers of adnexal operations, including surgical treatment of tubal pregnancy (tubotomy or tubectomy). In 1998, 12% of all ovarian surgery and 28% of all surgery for ectopic pregnancies was performed laparoscopically. Surgery for female urinary incontinence experienced a strong decline of 46% in the studied period. The frequency of vaginal repair decreased with 1354 (-16%) cases. The abdominal prolapse surgery (abdominal sacral colpopexy, obliteration of the Douglas pouch) is steadily increasing, although the absolute numbers are small. In 1998 seven hundred and forty-three women underwent an abdominal approach of their prolapse repair, compared with 7239 that had the vaginal repair.
CONCLUSIONS: The declining trend of major gynaecological surgery in combination with the increasing number of gynaecologists will result in more difficulty for gynaecologists to acquire and maintain surgical skills and may therefore affect their ability to innovate within the surgical profession."
11468502,https://pubmed.ncbi.nlm.nih.gov/11468502/,"OBJECTIVE: To determine whether providing health information to residents of Boise ID had an effect on their self-reported medical utilization.
RESEARCH DESIGN: The Healthwise Communities Project (HCP) evaluation followed a quasi-experimental design.
SUBJECTS: Random households in metropolitan zip codes were mailed questionnaires before and after the HCP. A total of 5,909 surveys were returned.
MEASURES: The dependent variable was self-reported number of visits to the doctor in the past year. A difference-in-differences estimator was used to assess the intervention's community-level effect. We also assessed the intervention's effect on the variance of self-report utilization.
RESULTS: Boise residents had a higher adjusted odds of entering care (OR = 1.27, 95% CI 0.88, 1.85) and 0.1 more doctor visits compared with residents in the control cities; however, for both outcomes, the effects were small and not significant. Although the means changed little, the data suggest that the variance of utilization in Boise decreased.
CONCLUSIONS: The HCP had a small effect on overall self-reported utilization. Although the findings were not statistically significant, a posthoc power analysis revealed that the study was underpowered to detect effects of this magnitude. It may be possible to achieve larger effects by enrolling motivated people into a clinical trial. However, these data suggest that population-based efforts to provide health information have a small effect on self-reported utilization."
11468535,https://pubmed.ncbi.nlm.nih.gov/11468535/,"BACKGROUND: The introduction of cyclosporine (CsA) has improved the short-term outcome of renal transplantation, but its effect on the long-term survival is not well known.
METHODS: We analyzed 128 cadaveric first renal transplant recipients with CsA and prednisone as basal immunosuppression followed for at least 10 years, and we have compared them with a group of 185 historical patients treated with azathioprine (Aza) and prednisone.
RESULTS: The 1-year graft survival was 83% in the CsA-treated patients and 68% in the Aza-treated patients (P<0.025), and the differences were significant for 3 years. Acute rejection accounted for the 10.9% of losses in CsA-treated patients and for 23.8% of losses in Aza-treated patients (P=0.046). Chronic allograft nephropathy was the cause of graft losses in 40.6% and 16.8% of cases (P=0.008). Patient survival at 5 years was 88% in CsA-treated patients and 79% in the Aza-treated patients (P<0.025). When analyzing the data of the 64 CsA-treated patients and the 84 Aza-treated patients with one functioning graft at 10 years, mean serum creatinine values were significantly higher in the CsA-treated patients at all time points but the increases were not significantly different. At 10 years, mean blood pressure was higher (P=0.002), and hypercholesterolemia (P=0.011) and hyperuricemia (P=0.000) were more prevalent in the CsA-treated patients.
CONCLUSIONS: CsA resulted in a better short-time patient and graft survival that was not maintained in the long-term outcome. Chronic allograft nephropathy was the leading cause of graft loss in CsA-treated patients. Graft function was poorer in the CsA-treated patients, but its decline was similar in the two groups."
11468856,https://pubmed.ncbi.nlm.nih.gov/11468856/,"AIM: To determine whether preoperative platelet count influenced the prognosis for surgical treatment of pancreas cancer.
METHODS: Retrospective study of 144 patients operated on for pancreatic cancer: 49 with adenocarcinoma, operable with curative intent (group A), 86 in whom palliative resection or bypass was done (group B), and 9 in whom exploratory laparotomy was done. Preoperative platelet count was done for all patients. Groups A and B were divided into 2 subgroups (> 200,000 platelets/mm3 and < 200,000 platelets/mm3), and an additional subgroup was established for patients with > 300,000 platelets/mm3. Survival was analyzed in the resulting subgroups.
RESULTS: Among patients who underwent curative resection, statistical analysis revealed significantly better survival (p < 0.05) in patients with a platelet count > 200,000 platelets/mm3 and a very significant difference (p < 0.01) in the 300,000 platelets/mm3 subgroup. No differences were found in the subgroups of patients who underwent palliative surgery.
CONCLUSION: Preoperative platelet count may represent a prognostic factor in patients with pancreatic cancer operated on with curative intent. Our findings justify the need for clinical trials of antiangiogenic therapy."
11469093,https://pubmed.ncbi.nlm.nih.gov/11469093/,"INTRODUCTION: The incidence of thromboembolic complications in patients with severe polytrauma in the ICU is not well known. Only a few publications deal with this problem. Systematic investigations in this high-risk patient group are not routinely used.
METHOD: From January 1996 to January 1998, 50 polytrauma patients with a mean ISS > 15 were included in a clinical study to evaluate the incidence of thromboembolism in this patient group. Further inclusion criteria were a minimum stay of 72 h in the ICU and mechanical ventilation for a minimum time of 72 h. All patients were examined with color-coded duplex sonography according to a standardized protocol. The duplex sonography was performed before the patients were first mobilized in the ICU (15 +/- 12.8 days).
RESULTS: If not otherwise indicated all values are given as mean +/- SD. The age of the patients was 38 years (range 17-77 years), the severity of trauma was characterized by an ISS of 40 (range 16-70). Eight of the included patients died during their stay in the ICU after developing a multiple organ failure. According to autopsy data none of them had a deep venous thrombosis or pulmonary embolus. Eight patients (19%) developed deep venous thrombosis, and 4 patients with thrombosis developed pulmonary embolism.
CONCLUSION: The incidence of deep venous thrombosis in polytrauma patients seems to be much higher than expected reviewing the results of other publications. The low detection rate of other authors results from using only clinical signs. The routine use of color-coded duplex sonography is effective in detecting unsuspected deep vein thrombosis."
11469214,https://pubmed.ncbi.nlm.nih.gov/11469214/,"AIMS: To compare the outcome of short- and long-term survival of patients with Q wave vs non-Q wave myocardial infarction.
METHODS: A total of 6676 patients with acute myocardial infarction were enrolled on the TRAndolapril Cardiac Evaluation (TRACE) register between 1990 and 1992. Medical history, electrocardiographic diagnosis of Q wave and non-Q wave myocardial infarction, echocardiographic estimation of left ventricular systolic function determined as wall motion index, infarct complications, and survival were documented. The factors influencing the postmyocardial infarction outcome of these patients were studied after 30 days and after 8 years of follow-up, respectively.
RESULTS: Cox proportional-hazard models demonstrated that the electrocardiographic Q waves had significant influence on survival during the first 30 days [risk ratio 1.4 (95% confidence limits 1.2-1.7)] but no influence thereafter [1.0 (0.9-1.1)]. The result was the same in univariate and multivariate analyses. Subgroup analysis defined by age, sex, wall motion index, presence of congestive heart failure, diabetes mellitus, arterial hypertension, subsequent myocardial infarctions and use of thrombolytic therapy did not disclose importance of Q waves on mortality.
CONCLUSION: The electrocardiographic presence of Q waves is associated with increased mortality during the initial 30 days after a myocardial infarction, but has no influence thereafter."
11469431,https://pubmed.ncbi.nlm.nih.gov/11469431/,"INTRODUCTION: The objective of this study was to investigate the temporal changes in sinus node function in postcardioversion chronic atrial fibrillation (AF) patients and their possible relation with the recurrence rates of AF.
METHODS AND RESULTS: In 37 chronic AF patients, internally cardioverted to sinus rhythm, corrected sinus node recovery time (CSNRT), and the pattern of corrected return cycle lengths were assessed 5 to 20 minutes and 24 hours after conversion. The last 20 consecutive patients also were evaluated after autonomic blockade. Twenty subjects with normal atrial structure and no history of AF served as the control group. Patients were followed-up for 1 month for recurrence, and the density of supraventricular ectopic beats per hour was obtained during the first 24 hours after conversion. Fifteen patients (40.5%) relapsed during follow-up. CSNRT values at 600 msec (371 +/- 182 msec) and 500 ms (445 +/- 338 msec) were significantly higher than those of control subjects (278 +/- 157 msec, P = 0.050, and 279 +/- 130 msec, P = 0.037, respectively). Significant temporal changes in CSNRT also were observed during the first 24 hours after conversion (600 msec: 308 +/- 120 msec, P = 0.034; 500 msec: 340 +/- 208 msec, P = 0.017). No significant interaction and temporal effects were observed with regard to corrected return cycle length pattern. Similar data regarding CSNRT and corrected return cycle length pattern were obtained after autonomic blockade. Patients with abnormal CSNRT after cardioversion had higher recurrence rates (50%) than those with normal function (37%; P = NS). Patients who relapsed had a higher density of supraventricular ectopic beats per hour (159 +/- 120) compared with those who did not (35 +/- 37; P = 0.001).
CONCLUSION: Depressed sinus node function is observed after conversion of chronic AF. Recovery from this abnormality and its independence from autonomic function suggest that AF remodels the sinus node. Our data do not support a causative role of sinus node function in AF recurrence, but they do indicate such a role for the density of atrial ectopic beats."
11469882,https://pubmed.ncbi.nlm.nih.gov/11469882/,"BACKGROUND: Although the status of the axillary lymph nodes is widely accepted to be associated with prognosis in breast cancer patients, there is a need for biomarkers to be analyzed as indicators of responsiveness to treatment. The objective of this study was to test the hypothesis that the expression of apoptosis genes, bcl-2 and bax, predicts survival and responsiveness to chemotherapy in node-negative breast cancer patients.
METHODS: One hundred thirty premenopausal women with primary breast carcinoma were studied for the expression of bcl-2 and bax genes. The relationship between the expression of bcl-2 and bax proteins and a series of markers of known prognostic value [such as tumor size, nuclear grade, receptors of the steroid hormones estrogen (ER) and progesterone (PgR)]. The association of these proteins with survival and responsiveness to chemotherapy was also examined.
RESULTS: Sixty (46%) and sixty-four (49%) breast cancer cases were found positive for bcl-2 and bax, respectively, as indicated by immunohistochemistry. A statistically significant association was found between expression of bcl-2 and tumor size (P = 0.001), low grade (grade I) (P = 0.002), positivity of ER (P = 0.001), positivity of PR (P = 0.03), and superior disease-free survival (DFS) (P = 0.04), and superior overall survival (OS) (P = 0.03). In contrast, no similar associations were observed for the bax gene. Overall, there was a trend toward an association between adjuvant chemotherapy and DFS (P = 0.08) and OS (P = 0.07). This trend became statistically significant when the patients were analyzed by individual gene expression. In bax-positive patients, chemotherapy improves 6-year DFS (P = 0.01) and OS (P = 0.03) while similar effects were not observed in the other subgroups of patients.
CONCLUSION: Our results indicated that bcl-2 expression is associated with a number of favorable prognostic factors and better clinical outcome, while bax expression seems to have positive predictive value for responsiveness to chemotherapy in lymph node-negative breast cancer patients."
11471296,https://pubmed.ncbi.nlm.nih.gov/11471296/,"PURPOSE: CE-MRA is a powerful tool for the non-invasive evaluation of carotid artery occlusive disease. However, due to certain drawbacks, it has not completely replaced DSA. The purpose of this study was to evaluate if Gd-BOPTA, a contrast agent with high T1 relaxivity, can increase the diagnostic accuracy of CE-MRA.
MATERIAL AND METHODS: The CE-MRA examinations of 54 consecutive patients were evaluated by two experienced radiologists, independently. The examinations of 27 patients were contrasted either with 20 ml Gd-BOPTA or with 20 ml Gd-DTPA. The reviewers were blinded to the contrast agent chosen and to the ultrasound results. They rated the overall image quality and the degree of the ICA stenoses.
RESULTS: For the estimation of the degree of the ICA stenoses there was a high interrater validity. In comparison to the ultrasound findings, 6 of 50 high-degree stenoses were underestimated as moderate stenoses. In one of seven sonographically occluded vessels, MRA revealed residual patency in the vessel lumen. It was not possible to identify the contrast agent that was taken for a study. Subjective estimation of the image quality (arterial contrast of the ICA, contrast of the other vessels, and general impression) did not significantly change with the contrast agent employed.
CONCLUSION: The diagnostic accuracy of CE-MRA for the evaluation of internal carotid artery stenoses is not improved by Gd-BOPTA if identical volumina of contrast media are applied. The potential of this contrast agent can be the reduction of the amount of contrast without loss of diagnostic information. Further studies are necessary."
2492785,https://pubmed.ncbi.nlm.nih.gov/2492785/,"STUDY OBJECTIVE: To determine whether high doses of fish oil concentrate followed by low-dose maintenance therapy can sustain the initial plasma triglyceride reductions.
DESIGN: Before-and-after trial with 3-month treatment periods.
SETTING: Outpatient lipid clinic at a university medical center.
PATIENTS: Sixteen patients with hypertriglyceridemia recruited from the General Internal Medicine Clinics. Five had concomitant hypercholesterolemia (type IIb).
INTERVENTION: Fish oil supplementation at two doses. After basal measurements, 9.8 g/d omega-3 fatty acids were provided for study months 1 to 3, and 3.9 g/d were provided for study months 4 to 6.
MEASUREMENTS AND MAIN RESULTS: Blood was drawn monthly and plasma was analyzed for levels of triglycerides, low-density-lipoprotein (LDL) cholesterol and apolipoprotein B, high-density-lipoprotein (HDL) cholesterol and apolipoprotein A1, and glucose and glycohemoglobin. During therapy with the higher dose, mean plasma triglyceride levels were reduced from 3.65 +/- 0.35 mmol/L at baseline to 1.85 +/- 0.20 mmol/L at 1 month, but increased by 30% to 2.40 +/- 0.30 mmol/L by the third month of therapy (P less than 0.05): this increase could not be explained by changes in body weight or compliance. Plasma triglyceride levels continued to increase with low-dose therapy and remained only 11% below baseline values by the sixth month of therapy (P = not significant). Although fish oil therapy increased HDL cholesterol levels (+18% at high dose; 99% CI, 5% to 31%), favorable changes were not seen in LDL cholesterol, apolipoprotein B, or apolipoprotein A1 levels.
CONCLUSIONS: Fish oil concentrate at high doses followed by low-dose maintenance therapy cannot sustain the initial large plasma triglyceride reductions. Moreover, the efficacy of the higher dose becomes less pronounced after the first month of therapy. This reduced efficacy during prolonged therapy, and the lack of beneficial effect on apolipoprotein and LDL cholesterol levels, may limit the practical benefit of fish oil in the treatment of hypertriglyceridemia."
2493192,https://pubmed.ncbi.nlm.nih.gov/2493192/,"PURPOSE, PATIENTS, AND METHODS: We used decision analysis to calculate the economic implications of routine testing for Neisseria gonorrhoeae infection of the cervix. This study compared performing endocervical cultures in all women seeking routine gynecologic care to a no-test strategy. Estimates derived from the medical literature were varied in a sensitivity analysis, and a Monte Carlo technique was used to incorporate the estimates of experts into the analysis.
RESULTS: We found that routinely testing for gonorrhea reduced overall medical costs when the prevalence of infection exceeded 1.5 percent. This result was most sensitive to variation in the cost of the culture and the assumption that treatment prevents adverse sequelae. Reducing the estimated cost of the culture from $9 to $5 decreased the threshold prevalence from 1.5 to 0.8 percent. When we considered the variation in estimates of experts, the threshold prevalence increased from 1.5 to 2.1 percent.
CONCLUSION: We conclude that a strategy of testing and treating selected women with risk factors for gonorrhea will not only reduce the likelihood of the development of serious adverse sequelae but will also result in a reduction of medical costs."
2497830,https://pubmed.ncbi.nlm.nih.gov/2497830/,"OBJECTIVE: To determine whether a booklet given to patients being discharged from hospital giving details of their admission and treatment increased their knowledge and recall when reviewed in outpatient clinics.
DESIGN: Patients alternately allocated to receive a booklet or to serve as controls. Assessment by a questionnaire at first attendance at outpatient clinic after discharge. Data were collected over nine months.
SETTING: One general medical and cardiological ward in a large teaching hospital and associated outpatient clinics.
PATIENTS: One hundred and thirty one patients discharged taking at least one drug and scheduled to return to clinic within 12 weeks. Patients stratified by age and by the number of weeks between discharge and outpatient appointment.
INTERVENTION: A booklet was given to 65 patients at discharge from the ward; 66 patients served as controls.
MAIN RESULTS: Of the patients who received the booklet, 56 (86%) knew the names of their drugs, 62 (95%) the frequency of the dose, and 55 (85%) the reasons for taking each drug. The numbers in the control group were 31 (47%), 38 (58%), and 28 (42%) respectively. These differences were highly significant (p less than 0.001). Twenty six (40%) who received the booklet brought all their drugs to clinic compared with 12 (18%) control patients. Appreciably more of the first group of patients than control patients knew the reason they had been in hospital, and more of the first group indicated that they would take the correct action when their prescribed drugs ran out. Most general practitioners thought that the booklet was a good idea, that it was helpful, and that it was better than the existing interim discharge letter.
CONCLUSIONS: Giving patients an information booklet at discharge from hospital appreciably increased the accuracy and thoroughness of their recall of important medical details concerning their illness and its treatment. The booklet was shown to be feasible, helpful in the outpatient clinic, and preferred by most general practitioners."
2500168,https://pubmed.ncbi.nlm.nih.gov/2500168/,"OBJECTIVE: To evaluate the influence of antihypertensive treatment and metabolic characteristics on the development of diabetes mellitus in middle aged men.
DESIGN: Prospective study over an average of nine years.
SETTING: Community based health survey of middle aged men carried out at the University of Uppsala.
SUBJECTS: Seventy three hypertensive men aged 49-54 and 65 normotensive controls matched for body mass index, glucose disappearance rate (k value) at an intravenous glucose tolerance test, and serum triglyceride and cholesterol concentrations.
INTERVENTIONS: Hypertensive group was treated with beta blockers, thiazides, hydralazine, or combinations of these drugs. Treatment was not randomised.
MEASUREMENTS AND MAIN RESULTS: Intravenous glucose tolerance, fasting blood glucose and serum lipid and insulin concentrations, body weight and height, three skinfold measurements, and blood pressure were recorded both during an initial health screening survey in 1970-3 and at a follow up survey in 1980-3. In the period between the two surveys 12 hypertensive men and two controls developed diabetes. Review of values obtained at the initial survey showed that the hypertensive men who developed diabetes or impaired glucose tolerance could be distinguished from those hypertensive men who did not by virtue of a higher fasting serum insulin concentration (26.1 v 15.2 mU/l (confidence interval of difference -15.2 to -6.2)), a lower peak serum insulin concentration (78.9 v 94.3 mU/l (confidence interval of difference -1.1 to 41.1)), and a lower k value (1.29 v 1.68 (confidence interval of difference -0.02 to 0.68)). The insulin index (peak insulin concentration divided by fasting insulin concentration), however, decreased significantly in the hypertensive men over time irrespective of whether they developed diabetes but did not change in the controls. Furthermore, the serum triglyceride concentration increased in the treated group and decreased in the controls.
CONCLUSION: A severalfold difference in the incidence of diabetes between treated hypertensive and non-treated, normotensive men may be a consequence of the treatment, which may be particularly deleterious in men predisposed to diabetes."
2504343,https://pubmed.ncbi.nlm.nih.gov/2504343/,"OBJECTIVE: To determine the effects of regular long distance running on the state of the hips in later life.
DESIGN: Retrospective study of a cohort of elite athletes and a group of normal, healthy, untrained controls examined 15 years after initial testing.
SETTING: Research project at school for physical education and sports.
SUBJECTS: 27 Former long distance runners (mean age 42), nine former bobsleigh riders (mean age 42), and 23 normal, healthy, untrained men (mean age 35) who had been examined in 1973 and who agreed to re-examination in 1988.
MAIN OUTCOME MEASURE: Radiological evidence of degenerative hip disease in 1988.
RESULTS: Physiological and exercise characteristics of all subjects had been recorded in 1973, and in 1988 these measurements were repeated together with radiological examination of the hips. An additive radiological index of hip disease based on grades of subchondral sclerosis, osteophyte formation, and joint space narrowing was significantly increased among runners as compared with bobsleigh riders and untrained controls. After adjustment for age the significant effect of type of sports activity remained (p = 0.032). In multivariate analyses age and milage run in 1973 (97 km/week) emerged as independent, significant, and positive predictors of radiological signs of degenerative hip disease in 1988 (p = 0.017 and p = 0.024 respectively). Among runners alone running pace in 1973 rather than milage run was the stronger predictor of subsequent degenerative hip disease. The milage run in 1988 was not particularly predictive of the radiological index, but endurance in 1988 was inversely related to degenerative hip disease seen radiologically.
CONCLUSION: Long term, high intensity, high milage running should not be dismissed as a potential risk factor for premature osteoarthritis of the hip."
2507006,https://pubmed.ncbi.nlm.nih.gov/2507006/,"OBJECTIVE: To identify the main delay in the provision of hearing aids for people with impaired hearing and identify possible problems and short-comings caused by a community based hearing aid dispensing service.
DESIGN: Prospective cohort analysis based on data collected from patients on the duration of hearing impairment, from the referral letters in respect of the general practitioners' findings on otoscopy, and from the ear, nose, and throat assessment in the clinic with respect to the outcome of specialist otoscopy and management of the hearing impairment.
SETTING: General ear, nose, and throat outpatient clinic.
PATIENTS: 100 Consecutive patients aged 19-94 referred by general practitioners for the provision of hearing aids or for assessment and treatment of impaired hearing.
RESULTS: Most patients with impaired hearing did not seek medical advice for at least a year. The time from referral by the general practitioner to the provision of a hearing aid was under two months. General practitioners consistently recognised normality on otoscopy but failed to recognise abnormality in eight of 45 cases. Seven patients required further investigation to exclude serious disease and nine had conditions amenable to surgery.
CONCLUSIONS: The main cause of delay in treating impaired hearing is failure by patients to seek help promptly. Specialist assessment of patients with impaired hearing is preferable and does not necessarily cause delay in providing hearing aids. The provision of hearing aids should remain a hospital based service."
2508882,https://pubmed.ncbi.nlm.nih.gov/2508882/,"OBJECTIVE: To assess the severity of psychiatric symptoms among residents of hostels for homeless people.
DESIGN: Survey of residents in two hostels in Oxford, comprising three weeks of background fieldwork, a demographic questionnaire, and rating behaviour over two weeks with a behavioural rating scale (REHAB) and mental state with the brief psychiatric rating scale.
SETTING: Two hostels for homeless people in Oxford.
SUBJECTS: 146 Medium to long term residents, of whom 48 were selected by hostel workers by the following criteria: continuous residence for at least two months, signs of persistent severe mental disability, and difficulty in coping independently in the community. Two subjects died during the study; three (previously long term psychiatric inpatients) declined to be assessed on the psychiatric scale.
MAIN OUTCOME MEASURE: Behavioural disturbance and mental state.
RESULTS: Only a third of the total sample had been born in Oxfordshire. Subjects had been accepted into the hostel either by arrangement with the local psychiatric service (22) or straight off the streets (26); 43 had had a previous (non-drug related) psychiatric admission. Subjects were significantly more likely than other residents to have spent longer (greater than 80 weeks) in a hostel in the past three years (p less than 0.02). With reference to norms for deviant behaviour, the 46 subjects assessed showed considerable deviant behaviour (average weekly scores: 0 (11 subjects), 1 (14), 2-3 (16), and greater than or equal to 4 (5] not significantly different from that expected in moderately to severely handicapped psychiatric inpatients (chi 2 = 1.3, df = 3, p greater than 0.7); 22 had scores equivalent to those in most severely handicapped inpatients. Of the 43 subjects assessed with the psychiatric rating scale, 16 had symptoms of neurosis, 29 of florid psychosis, and 32 of a deficit state. Symptoms of deficit state were positively correlated with ratings of low social activity on the behavioural scale (Spearman's rank correlation coefficient 0.30, p = 0.03).
CONCLUSIONS: Hostels are having to care for long term severely affected psychiatric patients discharged into the community. The suitability of the services offered to such subjects should be assessed."
2511967,https://pubmed.ncbi.nlm.nih.gov/2511967/,"OBJECTIVE: To determine whether patients with multiple myeloma treated in three consecutive clinical trials of chemotherapy of the Finnish Leukaemia Group during 1979-85 had a more favourable prognosis than both patients treated in the trial area before the trials and those treated in the rest of Finland.
DESIGN: Comparison of the time trend in survival of patients living in the trial area with that of patients living in the rest of Finland.
SETTING: Trial area covered 17 of the 21 main hospital districts in Finland (serving more than two thirds of patients with multiple myeloma).
PATIENTS: 663 Men and 690 women in the trial area and 318 men and 307 women in the reference area aged under 71 in whom multiple myeloma was diagnosed during 1959-85. In the trial area the disease was diagnosed in 455 men and 493 women in 1959-78 and in 208 men and 197 women in 1979-85; in the reference area it was diagnosed in 234 men and 227 women in 1959-78 and in 84 men and 80 women in 1979-85.
MAIN OUTCOME MEASURES: Five year cumulative relative survival rates during 1959-85, annual relative survival rates in the first seven years of follow up during 1979-85, and fitted annual relative survival rates in the first five years of follow up during 1959-85.
RESULTS: During the first two years of follow up the annual relative survival rates did not differ between the two areas, but in the next five years of follow up patients in the trial area did better than those in the reference area. For cases diagnosed in 1979-85 the difference in the five year cumulative relative survival rates between patients in the trial area and those in the reference area was 10%, those in the trial area doing better. Generalised proportional hazards regression analysis of the first five years of follow up showed that the patients in the trial area had a survival advantage over those in the reference area. The model with the best fit included year of follow up, time of diagnosis, the joint effect of year of follow up and time of diagnosis, and the joint effect of area and time of diagnosis.
CONCLUSION: The patients in the trial area benefited from the clinical trials, which suggests that the use of a treatment protocol improves the end results of treatment. In other words, the results favour a systematic treatment schedule in preference to a schedule determined by the free choice of a clinician."
22448824,https://pubmed.ncbi.nlm.nih.gov/22448824/,"OBJECTIVES: This study aims to investigate whether bone microstructure is different between osteopenic and osteoporotic patients with femoral neck fracture.
PATIENTS AND METHODS: Fourteen patients (5 males, 9 females) with proximal femoral fracture following low energy trauma were included in the study. Patients with secondary osteoporosis and who received antiosteoporotic treatment prior to trauma were excluded. The patients were divided into two groups based on the bone mineral density measurement, including osteopenic group (n=7, mean age 69 years; range 63-74 years) and osteoporotic group (n=7, mean age 74.1 years; range 67-78 years). Cortical bone specimens for biopsy obtained from the patients who underwent endoprosthesis during partial hip arthroplasty and were evaluated using light microscope.
RESULTS: Mean cortical bone thickness was 3622.14 μM in osteopenic group, and 2323.14 μM in osteoporotic group (p<0.005). However, light microscope revealed similar characteristics for both groups.
CONCLUSION: Although a significant difference was found between the groups in terms of cortical thickness, bone microstructure showed similar characteristics in osteopenic and osteoporotic patients with low energy femoral neck fracture."
22449466,https://pubmed.ncbi.nlm.nih.gov/22449466/,"BACKGROUND: Much continuing medical education is known to have a limited impact on subsequent clinical behaviour. An option to improve this is to ask participants to develop specific actions about their clinical behaviour changes.
METHODS: We aimed to investigate the content and outcomes of GPs' action lists produced on a one-day continuing professional development (CPD) course. Actions were recorded during a one-day course, and followed up six months later.
RESULTS: Of 1696 delegates attending the nine courses, 306 (18%) provided their action plan and 139 of these responded to the questionnaire at six months (response rate 45%). The 306 delegates recorded a total of 1443 actions (4.7 per delegate). Of these, 359 were subsequently explored by follow-up questionnaire at six months of which 147 (41%; 95% CI 36%-46%) were 'successful', an average of completed actions of 1.9 per GP. Four significant facilitators and four significant barriers to success were identified.
CONCLUSIONS: Delegates attending the one-day CPD course recorded an average of 4.7 intended practice changes, and completed 41%. Further research is needed on how to increase the number of planned and completed actions."
22449740,https://pubmed.ncbi.nlm.nih.gov/22449740/,"BACKGROUND: Recurrences are common within the first months following atrial fibrillation (AF) ablation. However, prior studies using only intermittent ECG recording have not shown a powerful correlation with ultimate response.
OBJECTIVE: The purpose of this study was to use continuous AF monitoring with an implanted monitor to assess the AF burden measured continuously during the first months postablation and the relationship to subsequent AF recurrences.
METHODS: Six hundred thirteen patients with symptomatic drug-refractory AF (17% with persistent AF) were part of this retrospective analysis. All patients underwent circumferential pulmonary vein isolation and were implanted with a subcutaneous AF monitor (Reveal XT, Medtronic) for collecting data on AF burden (AF%) during a 12-month follow-up period. AF freedom (responders) was defined as AF% ≤0.5% during each monthly telemetric follow-up. A receiver operating characteristic curve analysis was performed to identify the value in AF% during the first months in the postablation blanking period that was predictive of later recurrence of AF. Sensitivity of 90% was selected as the target value.
RESULTS: After the first ablation procedure, 396 of the 613 patients (65%) were responders (AF ≤0.5%) at 12 months: 346 of 508 (68%) in the paroxysmal AF group and 50 of 105 (47%) in the persistent AF group. Using the receiver operating characteristic curve, the specificity corresponding to 90% sensitivity was 85% for AF% at 2 months. The corresponding threshold in the AF burden during the blanking period able to identify patients at risk for late recurrences was 4.5%, corresponding to a cumulative 65.9 hours (2.75 days) spent in AF during the first 2 months. In a multivariate analysis, AF% <4.5% during the first 2 months was highly significant (P <.001), and the odds ratio of responders/nonresponders was 39.8 (95% CI, 19.1-82.9).
CONCLUSION: The AF burden measured during the blanking period can predict the response to catheter ablation at 12 months. AF% ≥4.5% at 2 months assessed by continuous monitoring is a powerful predictor of subsequent AF recurrences after initial ablation, thus providing relevant clinical information to select patients for early reintervention."
